word,translation
Noi la rischieremo.,We'll risk it.
Ha condiviso il suo pranzo con me.,He shared his lunch with me.
È stata piuttosto divertente.,It was pretty funny.
Suo fratello non la comprerà.,Your brother will not buy it.
Scelse il vestito rosso.,She chose the red dress.
Avrei dovuto avvertirlo.,I should've warned him.
Pensavo che Tom sarebbe stato impegnato.,I thought that Tom would be busy.
Include la colazione?,Does that include breakfast?
Non ho fame in questo momento.,I'm not hungry right now.
Non conobbero mai i loro genitori.,They never knew their parents.
Io non ho bisogno della tua protezione.,I don't need your protection.
Tom vende i fiori colorati.,Tom sells the colourful flowers.
"Potreste andare, per favore?",Could you please go?
Sono tornato in Giappone.,I went back to Japan.
Il dottore esaminò Tom.,The doctor examined Tom.
"Per favore, non chiuda la porta.",Please don't close the door.
Tom perse il controllo dell'automobile.,Tom lost control of the car.
Non fu in grado di trovarla.,He wasn't able to find her.
Cosa propone di fare?,What do you propose to do?
Io stavo viaggiando.,I was travelling.
La rimandai a casa.,I sent her back home.
Sono troppo stanca.,I'm too tired.
È la vita.,So goes life!
Io non ci vedo niente di sbagliato.,I see nothing wrong with it.
Aggiornò il suo stato di Facebook.,He updated his Facebook status.
Non sono più un insegnante.,I'm no longer a teacher.
Non riesco a sopportare il sapore del latte.,I can't stand the taste of milk.
Tom non canta.,Tom doesn't sing.
Semplicemente non mi sento più al sicuro qui.,I just don't feel safe here anymore.
Tu sei uno studente delle superiori?,Are you a high school student?
Boris accompagnò Rima alla festa.,Boris accompanied Rima to the party.
Quanti anni ha il suo ragazzo?,How old is your boyfriend?
Conosco questa canzone.,I know this song.
Ciò è davvero strano.,This is really weird.
Io devo essere libero.,I've got to be free.
Ne troverò uno più tardi.,I'll find one later.
Siete emozionati per il Natale?,Are you excited about Christmas?
Non me ne andrò senza di voi.,I won't leave without you.
Forse dovresti andare a casa.,Perhaps you should go home.
Sembra mia moglie.,You sound like my wife.
Si è inchinato di fronte al suo insegnante.,He bowed to his teacher.
Ho una gran fame in questo momento.,I'm really hungry right now.
Non ha mai danzato con lei.,He's never danced with her.
Stava tenendo in mano un coltello da cucina.,He was holding a kitchen knife.
Sapevo che non mi potevo fidare di lei.,I knew I couldn't trust her.
Gliela porterò domani.,I'll bring it to you tomorrow.
Tu hai mai visitato Roma?,Have you ever visited Rome?
Perché direbbe di no?,Why would she say no?
Perché la sua bici è in giardino?,Why is your bike in the backyard?
Hai contato gli asciugamani?,Have you counted the towels?
So che Tom l'ha ferita.,I know that Tom hurt you.
Utilizzeremo ciò che abbiamo.,We'll use what we have.
Le stelle brillavano in cielo.,The stars shone in the sky.
Lui rimase ucciso nell'incendio.,He was killed in the fire.
Non penso che Tom avesse paura.,I don't think Tom was afraid.
Il nome completo di Tom è Tom Tomahawk.,Tom's full name is Tom Tomahawk.
Questa festa di Halloween è finita.,This Halloween party's over.
Vada da qualche altra parte.,Go somewhere else.
Disse che voleva chiamarla.,He said that he wanted to help her.
Il ladro ha rotto la finestra.,The thief broke the window.
Ha ammesso che non ha vinto.,He admitted that he didn't win.
A cosa serve questa?,What's this for?
Sami bevette tutto il vino.,Sami drank all the wine.
Nessuno sa niente.,Nobody knows anything.
Hanno detto che hanno ancora paura.,They said they're still afraid.
Si è strofinata i piedi.,She scrubbed her feet.
Mary ha fatto i suoi compiti in cucina.,Mary did her homework in the kitchen.
Voi cosa avete detto ai ragazzi?,What did you say to the boys?
Lui combatte i mulini a vento.,He fights windmills.
A me non piace la sua morosa.,I don't like your girlfriend.
Mary voleva che Tom cantasse con lei.,Mary wanted Tom to sing with her.
Laurie è ancora a scuola.,Laurie's still at school.
Non alzai la voce.,I didn't raise my voice.
Non rovesciate il vino.,Don't spill the wine.
"A voi piace il jazz, vero?","You like jazz, don't you?"
Tu non hai abbastanza esperienza.,You don't have enough experience.
Il panettiere è accanto al macellaio.,The baker's is next door to the butcher's.
Ho incontrato qualcuno.,I've met someone.
Ti sta colando il naso.,Your nose is running.
Lui era un grande musicista.,He was a great musician.
Tom vuole essere un diplomatico.,Tom wants to be a diplomat.
Perse il suo biglietto.,He lost his ticket.
Mary disse che non era una terrorista.,Mary said she wasn't a terrorist.
Tom mangerà con noi stasera.,Tom will eat with us tonight.
"Tom sta molto meglio adesso, vero?","Tom is much better now, isn't he?"
Tom è d'accordo con lei.,Tom agrees with you.
New York è orgogliosa dei suoi musei.,New York is proud of its museums.
Tutti erano senza parole.,Everyone was speechless.
"Non sono molto coraggiose, vero?","They aren't very courageous, are they?"
"Che cosa vuole imparare dopo? ""Il berbero.""","What do you want to learn next? ""Berber."""
Mary ha cominciato a svuotarsi le tasche.,Mary started to empty her pockets.
Tom è venuto ieri.,Tom came yesterday.
Feci una presentazione meravigliosa.,I made a wonderful presentation.
Non parlate così con Tom.,Don't talk to Tom like that.
Lui non partecipò alla discussione.,He didn't participate in the discussion.
"Sta studiando adesso, vero?","He's studying now, isn't he?"
So cosa sta capitando.,I know what's happening.
Ha delle bevande analcoliche?,Do you have any non-alcoholic drinks?
Hai bevuto del caffè oggi?,Have you drunk any coffee today?
Questo è sorprendente.,This is surprising.
Mary è molto apprezzata dai suoi studenti.,Mary is well liked by her students.
Dissero che non avevano una scelta.,They said they didn't have a choice.
Tom realizzò di essere da solo.,Tom realized he was alone.
Si è scordata di lavarsi le mani.,She forgot to wash her hands.
Io sarò di ritorno domani.,I'll be back tomorrow.
Perché eri così occupato ieri?,Why were you so busy yesterday?
Ho dato loro dei grassi maiali.,I called them fat pigs.
Ha trovato un dottore?,Did you find a doctor?
Io sono molto allergico alle arachidi.,I'm very allergic to peanuts.
"Non sta nascondendo nulla, vero?","You're not hiding anything, are you?"
Io glielo darò domani.,I will give it to him tomorrow.
Voglio mangiare qualcosa di buono.,I want to eat something good.
Conosce un buon film?,Do you know a good film?
Ho annaffiato i fiori.,I watered the flowers.
Sarò lì lunedì.,I'll be there Monday.
Io voglio essere normale.,I want to be normal.
Tom ha una figlia adulta.,Tom has a grown daughter.
Mi sono innamorato di una donna.,I fell in love with a woman.
Mary pensava che sarebbe stata al sicuro qui.,Mary thought that she'd be safe here.
Ha perso i suoi occhiali da lettura.,She lost her reading glasses.
So che è il mio biglietto.,I know that's my ticket.
Tom uccise il suo cane.,Tom killed his dog.
Chiamami alle nove domani.,Call me at 9:00 tomorrow.
"Avete riso per niente, perché avevo ragione.","You laughed for nothing, for I was right."
Il mago attirò l'attenzione dei bambini.,The magician had the children's attention.
Dicono che saranno occupati questa sera.,They say they'll be busy tonight.
Mary è il capo di sé stessa.,Mary is her own boss.
Gli chieda di venire domani.,Ask him to come tomorrow.
Io so molto a riguardo.,I know a lot about it.
È molto indigente.,He's very needy.
Siete distratti facilmente.,You are easily distracted.
Le persone non dovrebbero abusare degli animali.,People shouldn't abuse animals.
È preoccupato che possa succedere?,Are you worried that that might happen?
Almeno noi saremo al sicuro qua.,At least we'll be safe here.
Tom trascorre un sacco di tempo a studiare.,Tom spends a lot of time studying.
Com'è sua moglie?,What is his wife like?
Io sarò il suo accompagnatore.,I'll be your chaperone.
Lasciai tre messaggi a Tom.,I left Tom three messages.
Io ho visto uno scoiattolo questa mattina.,I saw a squirrel this morning.
"Mary non lo direbbe a nessuno, vero?","Mary wouldn't tell anyone, would she?"
Non ti ho mai visto indossare un cappello.,I've never seen you wear a hat.
Tu non hai una buona memoria!,You've got a poor memory!
La primavera è qui.,Spring is here.
Com'è che Tom non ha combattuto?,How come Tom didn't fight?
Di' loro che questo è senza speranza.,Tell them this is hopeless.
Un cane morse la sua gamba.,A dog bit his leg.
Tom condivise il suo ombrello con Mary.,Tom shared his umbrella with Mary.
È troppo debole.,He's too weak.
Hanno bisogno di più tempo.,They need more time.
Hai mai visto un tramonto così bello?,Have you ever seen such a beautiful sunset?
Non è al sicuro.,He isn't safe.
Lo vedo che ti sei già scocciato.,I can see that you're already annoyed.
Mandalo a casa.,Send him home.
Volevo soltanto essere con lei.,I just wanted to be with her.
Volete che aiuti stavolta?,Do you want me to help this time?
Sono troppo contento!,I'm too happy!
Ha delle lezioni con loro?,Do you have classes with them?
Vai a trovarli.,Go find them.
Immaginati di essere sulla luna.,Imagine yourself to be on the moon.
Non gli importò.,He didn't care.
Ho un cuore.,I have a heart.
Ha mantenuto la sua parola.,He kept his word.
Mia madre mi fece una torta di Natale.,My mother made me a Christmas cake.
Mi baciò il collo.,He kissed my neck.
"Ami il Natale, vero?","You love Christmas, don't you?"
Siete interessati a loro?,Are you interested in them?
"Tom non sta bevendo latte, vero?","Tom isn't drinking milk, is he?"
Il museo è all'angolo.,The museum is on the corner.
Ziri e Rima stanno fumando.,Ziri and Rima are smoking.
Lei è favorevole o contrario alla proposta?,Are you for or against the proposal?
È capitato più di una volta.,It happened more than once.
Noi eravamo soci.,We were partners.
Mi sento pigra.,I feel lethargic.
"Loro non stanno ancora dormendo, vero?","They aren't still asleep, are they?"
Mary è bella.,Mary is beautiful.
Mi aiuti a trovarli.,Help me find them.
Possiede un maiale.,He owns a pig.
Hai delle camere libere?,Do you have any vacancies?
"Qualunque cosa succeda, io ci sarò per lei.","Whatever happens, I'll be there for you."
Me l'ha dato per niente.,He gave it to me for nothing.
Questa è la finestra rotta da John.,This is the window broken by John.
Io vengo a Boston tre volte all'anno.,I come to Boston three times a year.
Tom lo scoprirà presto.,Tom is going to find out soon.
Tom ne ha parlato.,Tom talked about that.
A noi serve uno strumento con cui aprirla.,We need a tool to open it with.
La traduzione qui non è fondamentale.,Translation here is not fundamental.
Fallì l'esame di matematica.,He failed the math exam.
A lei piace il vino francese?,Do you like French wine?
Posso cantare adesso?,May I sing now?
Tenga Tom fuori dai guai.,Keep Tom out of trouble.
Ho osservato Tom attraversare la strada.,I watched Tom cross the street.
Avete visto un portafoglio marrone qui intorno?,Did you see a brown wallet around here?
Ha coperto venti miglia al giorno.,She covered twenty miles a day.
Chi ha fatto il pupazzo di neve?,Who built the snowman?
Avete cominciato i vostri acquisti di Natale?,Have you started your Christmas shopping?
Io voglio comprare una chitarra decente.,I want to buy a decent guitar.
Tom e Mary sembrano molto stanchi.,Tom and Mary look very tired.
Sedetevi qua vicino.,Sit near here.
Lei aveva giocato.,You had played.
Nessuno mi scrive.,Nobody writes to me.
John ha sollevato il tavolo pesante.,John lifted the heavy table.
Le bambine ballano nel bosco.,Little girls are dancing in the woods.
Adesso abbiamo qualcosa da festeggiare.,We now have something to celebrate.
Penso di aver perso il mio ombrello.,I think I've lost my umbrella.
Probabilmente le dirà di essere dispiaciuto.,He'll probably tell her he's sorry.
L'Algeria produce telefoni cellulari.,Algeria produces cellphones.
Io condivido un appartamento con lui.,I share an apartment with him.
Escluda questa parola.,Leave out this word.
Prenderò un po' di ghiaccio.,I'll get some ice.
Tom sta leggendo qualcosa.,Tom is reading something.
Penso che il film sia quasi finito.,I think the movie is almost over.
Mi chiedo perché Tom sia in ritardo.,I wonder why Tom is late.
Tua moglie è credente?,Is your wife a believer?
Ci proveremo ancora.,We're going to try again.
Odio me stessa.,I hate myself.
Non le può chiamare.,You can't call them.
Non deve essere in questo modo.,It does not have to be this way.
Poche persone hanno capito il suo commento.,Few people understood his comment.
Il virus si stava diffondendo ad Algeri.,The virus was spreading in Algiers.
Come posso connettermi ad Internet?,How can I connect to the Internet?
Mary mi chiese di baciarla.,Mary asked me to kiss her.
Neppure Tom parlò in francese.,Tom didn't speak French either.
Il bambino era quasi annegato.,The child was almost drowned.
Penso che Tom sia un tipo gradevole.,I think Tom is a likeable guy.
Ci sono tre aeroporti a Parigi.,There are three airports in Paris.
Sembra che abbiate perso un po' di peso.,It looks like you've lost some weight.
È andato in un ristorante halal.,He went to a halal restaurant.
Voi non siete come me.,You're not like me.
Sono stata beccata con i pantaloni abbassati.,I was caught with my pants down.
È impazzito per via dello shock.,He went mad because of the shock.
Venga a mezzogiorno.,Come at noon.
Questa non è una storia credibile.,This isn't a believable story.
Dica loro che non sono qui.,Tell them I'm not here.
Perché state lavorando per lui?,Why are you working for him?
Tu lo sai chi ci va lì?,Do you know who goes there?
Lasciatela dove l'avete trovata.,Leave it where you found it.
Tom è un pugile professionista.,Tom is a professional boxer.
Tom disse a tutti che era pronto.,Tom told everyone he was ready.
Io rispetto il suo altruismo.,I respect her selflessness.
È rimasto fedele alla sua promessa.,He stuck to his promise.
Sa di essere migliore di lui.,She knows she's better than him.
Ecco il tuo amico.,There's your friend.
C'è un problema col vostro ordine?,Is there a problem with your order?
Cosa dice il tuo nome su di te?,What does your name say about you?
Ha condannato Brown all'impiccagione.,He sentenced Brown to be hanged.
Non c'è alcuna risposta per la vostra domanda.,There is no answer to your question.
Lui ha non meno di cinquecento libri.,He has no fewer than five hundred books.
Lui ricondusse il mondo alla ragione.,He brought the world to its senses.
Tom ha sposato una canadese.,Tom married a Canadian.
Utilizzerò il vostro telefono.,I'm going to use your phone.
A voi non piacerebbe Tom.,You wouldn't like Tom.
Cosa riesce a vedere davanti?,What can you see ahead?
Sto ancora provando a capirlo.,I'm still trying to figure that out.
"È al parco, vero?","He's in the park, isn't he?"
Voi siete stati nel cuore dell'Europa?,Have you been to the heart of Europe?
Penso che voi stiate facendo un ottimo lavoro.,I think you're doing a great job.
Non sapevo che vi piacesse la nobile arte.,I didn't know you liked the noble art.
"Ha paura di te, vero?","He's afraid of you, isn't he?"
Stanno cadendo attraverso le crepe.,They're falling through the cracks.
Venti dollari sono centoquaranta yuan.,Twenty dollars are one hundred and forty yuan.
Ha imparato quella lezione.,He learnt that lesson.
Noi siamo molto curiosi.,We're very curious.
Hanno promesso di fare del loro meglio.,They promised to do their best.
Fecero una lista.,They made a list.
"Tom era addormentato sull'amaca, russando quietamente.","Tom was asleep in the hammock, snoring quietly."
Noi dobbiamo chiamare qualcuno.,We need to call someone.
Mi chiedo chi abbia lasciato qui questo ombrello.,I wonder who left this umbrella here.
Il maltempo ci impedì di partire.,Bad weather prevented us from departing.
Lei provava il dolore.,She felt the pain.
Tom spiegò la decisione.,Tom explained the decision.
Perché non l'ho ascoltato?,Why didn't I listen to you?
Tom è impaziente di vederti.,Tom is impatient to see you.
La freccia mancò il bersaglio.,The arrow missed its target.
Lui non ha partecipato alla discussione.,He didn't participate in the discussion.
È un tizio sensibile.,He's a sensitive guy.
Voglio che venga subito.,I want you to come at once.
Sami stava urlando contro Layla.,Sami was yelling at Layla.
"Ne provi uno, per piacere.",Please try one.
Io non sarò occupato questo pomeriggio.,I won't be busy this afternoon.
Dobbiamo pensare agli amici.,We must think about friends.
Io ho portato i bambini a scuola.,I took the children to school.
Sono qui per cercare Tom.,I'm here looking for Tom.
Mi sto concentrando sul mio francese.,I'm focusing on my French.
Sto pulendo gli scaffali.,I am wiping the shelves.
Non sono sufficientemente buono.,I'm not good enough.
Li voglio vedere adesso.,I want to see them now.
Gli scarafaggi depongono le uova.,Beetles lay eggs.
Spero che le persone siano soddisfatte.,I hope people are satisfied.
Loro sono all'ottavo piano.,They're on the eighth floor.
Ho dieci di essi.,I have ten of them.
La tenga lontana da me.,Keep her away from me.
Parla sempre di se stessa.,She always talks about herself.
Ho provato ad essere come voi.,I tried to be like you.
Sono pronti tutti?,Is everybody ready?
Voglio un contratto.,I want a contract.
Tom fissava Mary.,Tom glanced at Mary.
Ha una soluzione migliore?,Do you have a better solution?
Sono un amico di Tom.,I'm a friend of Tom's.
Faccia attenzione a non rompere i bicchieri.,Take care not to break the glasses.
Perché non vi posso baciare?,Why can't I kiss you?
Tenete gli occhi aperti per un taxi!,Keep your eyes peeled for a taxi!
Questo biglietto farà entrare due persone gratuitamente.,This ticket will admit two persons free.
Chiesero di vederti di persona.,They asked to see you in person.
