word,translation
"¿De verdad?, ¿cuándo se ha ido?",Really? When did she leave?
"¿Perdió alguna cosa, señora?","Did you lose anything, miss?"
¿Quién iba a querer abrazar a Tom?,Who would want to hug Tom?
Esto está frío.,This is cold.
Ella tenía un sueño agradable.,She had a pleasant dream.
¿Cuáles son tus pasatiempos?,What are your hobbies?
La piña se ha estropeado.,The pineapple has gone bad.
Era joven y necesitaba el dinero.,I was young and I needed the money.
Deja de quejarte.,Quit your whining.
Tengo otras cartas en mis mangas.,I have other cards up my sleeve.
Este plan no tiene defectos.,This plan has no flaws.
Me llamo Gregorio.,My name is Gregory.
¿Cómo se llama esta canción?,What's the name of this tune?
Él tiene once hijos.,He has eleven children.
¿Eres el esposo de Mary?,Are you Mary's husband?
No cierres la puerta.,Don't close the door.
Su voz es como una nana.,Her voice is like a lullaby.
No tienen sed.,They're not thirsty.
Tom y Mary suspendieron porque no estudiaron.,Tom and Mary failed because they didn't study.
Me odio a mí mismo.,I hate myself.
A veces no creo que te conozca.,Sometimes I don't believe I know you.
No es exactamente lo que yo quería.,That is not quite what I wanted.
¿Podrá Grecia soportar la austeridad?,Will Greece be able to stomach the austerity?
El accidente de moto le provocó múltiples fracturas.,The motorcycle accident caused him many injuries.
Tom es extremadamente peligroso.,Tom is extremely dangerous.
Dije que la haría feliz.,I said I would make her happy.
Leeré un libro mientras tú duermes.,I'll read a book while you're sleeping.
Ella me pidió que le pasara la sal.,She asked me to pass her the salt.
Tiene que empezar lo antes posible.,You have to begin as soon as possible.
¿Qué birome estás viendo?,Which pen do you see?
Tom tiene un talento natural.,Tom has a natural talent.
¡No creas nada de eso!,Don't believe a single word of it.
Los dos libros tienen el mismo precio.,The two books are equivalent in value.
Ellos cambiaron la norma.,They changed the rule.
Me gustaría poder ir de acampada contigo.,I wish I could go camping with you.
Quizá prefieras quedarte dentro.,Maybe you'd rather stay inside.
La puerta no debe dejarse abierta.,The door must not be left open.
Ven y observa.,Come and look.
Te otorgaremos tu venganza.,We'll give you your revenge.
Fue una experiencia extraordinaria.,It was a remarkable experience.
Acabo de conducir sesenta kilómetros.,I just drove sixty kilometers.
¿Cómo te fue estos primeros días de escuela?,How were your first days at school?
Mary se puso un vestido blanco sencillo.,Mary wore a simple white dress.
Es tan temprano.,It is so early.
¡Dejé mis llaves en el carro!,I left my keys in the car!
La tragedia sucedió repentinamente.,The tragedy happened suddenly.
Tendremos que esperar durante tres horas.,We'll have to wait for three hours.
Pídele a Tom que venga mañana.,Ask Tom to come tomorrow.
Estoy teniendo una semana difícil.,I'm having a rough week.
Tom sabía que la historia no era verdadera.,Tom knew that the story wasn't true.
Estaré esperando allí.,I'll be waiting over there.
¿Hay alguna cosa que te alivie el dolor?,Is there anything that makes your pain better?
Lo atraparon en el acto.,They caught him in the act.
¿Ya has exprimido todos los limones?,Have you already squeezed all the lemons?
Todos los fineses adoran su lengua.,All Finns love their language.
¿Me ayudas un minuto?,Will you help me for a minute?
La calle estaba bloqueada por un camión enorme.,The street was blocked by a huge truck.
Soy demasiado flojo como para hacer los deberes.,I'm too lazy to do my homework.
Es igual de alto que yo.,He is as tall as I.
No te dejes abierta la nevera.,Don't leave the fridge open.
Tenemos que echar una mano.,We must help.
Esto es muy aterrador.,This is very creepy.
No tengo la intención de volar más.,I don't intend to fly anymore.
Nací en China.,I was born in China.
Dimos una vuelta por todo el lago.,We've walked all around the lake.
Él dijo que estaba cansado.,He said he was tired.
Greta va a la embajada.,Greta is going to the embassy.
¿Quieres almorzar conmigo?,Won't you eat lunch with me?
El amor es un verbo.,Love is a verb.
¡Sé siempre la mejor versión de ti misma!,Always be the best version of yourself.
Mary tenía trece años cuando desapareció.,Mary was thirteen when she disappeared.
Ellos me veían como a su líder.,They looked on me as their leader.
Es un poema famoso.,It's a famous poem.
A mí también me ocurre.,"It's happening to me, too."
No queda leche.,There's no milk left.
Le pregunté si la conocía.,I asked him if he knew her.
El resolvió el problema difícil.,He solved the difficult problem.
La comida coreana es generalmente picante.,Korean food is generally spicy.
¿Por qué no haces algo?,Why don't you do something?
No tenemos que estar aquí.,We don't have to be here.
¡Cómo me gustaría estar contigo!,How I'd like to be with you!
No tengo familia.,I have no family.
No te preocupes tanto.,Don't be that worried.
Tom no quería hacer aquello.,Tom didn't want to do that.
Lleva ropa abrigada.,Wear warm clothes.
Hubo un incendio cerca.,A fire broke out nearby.
Está mal lo que ella hizo.,What she did was wrong.
Lo siento tanto.,I'm so sorry.
"Por favor, ten paciencia conmigo.",Please be patient with me.
No me gusta Boston.,I don't like Boston.
Él no tiene cáncer.,He doesn't have cancer.
Yo hago ejercicio.,I work out.
Ellos decidieron trasladarse a un suburbio de Londres.,They decided to move to a London suburb.
Yo prefiero las montañas al mar.,I prefer the mountains to the ocean.
Me quiero tomar una siesta.,I want to take a nap.
Tom tiene que responder.,Tom has to respond.
¿Quién más estaba ahí?,Who else was there?
"Revise mi vista, por favor.",Please check my vision.
Estoy de acuerdo con este plan.,I agree to this plan.
¿Este es tu vuelo?,Is this your flight?
Soy un poco raro.,I'm a bit strange.
Eso sería hacer trampas.,That would be cheating.
Su nieto vive en los Países Bajos.,Her nibling lives in the Netherlands.
Esto podría cambiar pronto.,This may soon change.
Hay que arreglar este reloj.,This watch wants mending.
Espero que mañana haga más calor.,I hope tomorrow is warmer.
Wikipedia es la mejor enciclopedia online.,Wikipedia is the best encyclopedia on the Internet.
Las ampolletas emiten calor.,Lightbulbs emit heat.
Tom parecía muy feliz.,Tom looked very happy.
Por favor déjamelo a mí.,"Please, leave it to me."
Los prisioneros han sido puestos en libertad.,The prisoners have been released.
¿Este autobús va a la playa?,Does this bus go to the beach?
Solía gustarme el vino.,I used to like wine.
¿Tu padre sabe que has roto tu reloj?,Does your father know you've broken your watch?
Siempre vivirá en nuestros corazones.,He will live forever in our hearts.
Me gusta ese perro.,I like that dog.
Mi dolor es crónico.,My pain is chronic.
No fue tu culpa.,It wasn't your fault.
Hablaremos de eso después.,We'll talk about it later.
Perdimos mucho tiempo.,We lost a lot of time.
¿Con quién estás saliendo?,Who are you dating?
Es un viaje largo.,It is a long journey.
El aire está húmedo.,The air is damp.
¿Me puedo ir a acostar?,May I go to bed?
Este horno eléctrico solo tiene dos hornallas.,This electric oven only has two burners.
La enfermera me tomó la presión.,The nurse took my blood pressure.
Ahora nunca salgo.,I never go out anymore.
Es lo mismo pero al revés.,"It's the same, but upside down."
Tom se está haciendo la puñeta.,Tom is having a wank.
Tom lo quería de esta manera.,Tom wanted it this way.
La madre de Tom se enfermó de repente.,Tom's mother suddenly fell sick.
La electricidad es muy útil.,Electricity is very useful.
Está muy oscuro para jugar afuera.,It's pretty dark to play outside.
La calidad es malísima.,The quality is really bad.
Vamos a las montañas.,We're going to the mountains.
Necesito un cuarto más grande.,I need a larger room.
Este calentador funciona con gas.,This heater burns gas.
Tom soñaba con cebras.,Tom dreamed about zebras.
Maten a los dragones.,Kill the dragons.
Tienen que dejar de beber.,You must quit drinking.
Los niños ya se fueron a la escuela.,The children already went to school.
Tom se ve un poco agotado.,Tom looks a bit tired.
El enfermero me vacunó.,The nurse vaccinated me.
Papá siempre le está animando.,Dad's always encouraging him.
Tom tiene pie de atleta.,Tom has athlete's foot.
¿A quién visita Tom?,Who's Tom visiting?
Tom quiso una bicicleta.,Tom wanted a bicycle.
Pensé que él era inocente.,I thought that he was innocent.
Él trabajó duro.,He worked hard.
Es una propuesta utópica.,That's an idealistic notion.
Puedes pegar a cualquiera.,You can hit anyone.
¿Te probarás esto?,Will you try this on?
"Con amigos como ese, ¿quién necesita enemigos?","With friends like that, who needs enemies?"
Te sentirás mejor.,You'll feel better.
Tom estaba distraído.,Tom was absent-minded.
Nunca han sido muy exitosos.,They had never been very successful.
No puedo pensar en eso.,I cannot think about that.
Aprende idiomas extranjeros con rapidez.,He is quick at learning a foreign language.
¿Puedo hacerles una pregunta?,Can I ask you a question?
¡Bienvenido a China!,Welcome to China!
Esto no está pasando.,This is not happening.
Esperamos que la verdad salga a la luz.,We hope that the truth comes to light.
Sami no dijo nada de nada.,Sami didn't say anything at all.
Todos nosotros somos felices.,All of us are happy.
"Che, mirá lo que estoy haciendo.","Hey, look what I'm doing."
La carpeta está vacía.,The folder is empty.
"¿Pueden darme alguna bebida caliente, por favor?",Can I please have something hot to drink?
"Dejaré de procrastinar, a partir de mañana.","I'll stop procrastinating, starting tomorrow."
¿Tienes algo más que decir?,Do you have anything further to say?
Deja el motor encendido.,Leave the engine running.
Él le reportó su accidente a la Policía.,He reported his accident to the police.
Tengo una uña rota.,I have a broken nail.
Tom es cristiano.,Tom is a Christian.
Tom no come carne o huevos.,Tom doesn't eat meat or eggs.
Él escribe árabe.,He writes Arabic.
No es bonita.,She is not beautiful.
Tom no toma mucho.,Tom isn't much of a drinker.
Quiero saber qué hay ahí afuera.,I want to know what's out there.
Kioto fue antaño la capital de Japón.,Kyoto was an old capital of Japan.
Conoce a Mary.,He knows Mary.
Busco un libro acerca de la España medieval.,I'm looking for a book about medieval Spain.
Quiero que Nino gane.,I want Nino to win.
Actualmente estoy en el pueblo.,I'm currently in the village.
Pensé que querías ser bailarina.,I thought you wanted to be a dancer.
¿Cómo ha amueblado su apartamento?,How have you furnished your apartment?
No juzgues a un hombre por su apariencia.,Don't judge a man by his appearance.
Bilbao es una ciudad del País Vasco.,Bilbao is a city in the Basque country.
Él quiere aprender algunas canciones inglesas.,He wants to learn some English songs.
Soy afortunado de tener amigos sinceros.,I'm lucky to have sincere friends.
No quiero despertar a Tom.,I don't want to wake Tom up.
¿Para qué utilizas Tatoeba?,Why do you use Tatoeba?
No veo el coche de Tom.,I don't see Tom's car.
Mañana empiezo la dieta.,"Tomorrow, I start the diet."
Las estadísticas son fáciles de malinterpretar.,Statistics are easy to misinterpret.
Se ha convertido en una hermosa joven.,She has grown into a beautiful young lady.
Era mi amigo.,He was my friend.
Tomás es un payo.,Tom is a gadjo.
Tomás nos pasó a buscar al aeropuerto.,Tom picked us up at the airport.
¡Mira! Se están yendo de la casa.,Look! They are leaving the house.
Tengo mucho pelo.,I have a lot of hair.
No lo niegues.,Don't deny it.
Quisiera saber lo que pasó.,I'd like to know what happened.
Tom siempre está preocupado.,Tom is always preoccupied.
Iré directo al grano. Estás despedido.,I'll come straight to the point. You're fired.
Ponlo por escrito.,Write it up.
Leonid le hizo una promes a Rima.,Leonid made a promise to Rima.
¡No me hagas esto!,Don't do this to me!
Limítate a bajar por aquí.,Just get down here.
Creo que estás totalmente equivocado.,I think you're all wrong.
¡Llame a los bomberos!,Call the fire department!
Tom murió en un accidente de tren.,Tom was killed in a train accident.
¡Fíjate en esa mujer!,Take a look at that woman!
¿Has visto mi reloj?,Have you seen my watch?
Él pagó veinte dólares por el pintalabios.,He paid $20 for the lipstick.
Me gusta esta canción.,I like this song.
Las quiero matar.,I want to kill them.
Tom nada mejor que Mary.,Tom swims better than Mary.
No has hecho un muy buen trabajo.,You haven't done a very good job.
Siempre estará en nuestros corazones.,He will forever be in our hearts.
¿Quién es el niño más fuerte?,Who's the strongest kid?
"Cuidado, le arrastra el abrigo.",Be careful. Your coat's dragging.
¿Cuánto cuesta el alquiler de esta habitación?,How much is the rent for this room?
Fuimos a pie.,We went on foot.
Necesito medicamentos para el dolor.,I need pain medication.
Un cocodrilo se comió a un perro.,A crocodile ate a dog.
¡Mira! ¡El tren está allí!,Look! The train is there!
Tom gritó tan fuerte como pudo.,Tom screamed as loud as he could.
No hace falta que se levante tan pronto.,You don't have to get up so early.
El rock es la música de los jóvenes.,Rock is the music of the young.
Ella dio media vuelta cuando vio la serpiente.,She drew back when she saw a snake.
Lo que quiero es que se vayan todas.,What I want is for everybody to leave.
Eso es todo lo que me queda.,That's all I have left.
Estaba en un coche.,He was in a car.
Tom no hace errores.,Tom doesn't make mistakes.
"Si tiene algo que decir, dígalo.","If you've got something to say, say it."
Pensé que éramos mejores amigas.,I thought we were best friends.
Queda mucho más por hacer.,There's much more to be done.
Necesito ayuda con mi trabajo.,I need some help with my work.
¿Cuántos años tiene Tom?,How old is Tom?
Nadie me visitó hoy.,Nobody visited me today.
A Tom le gusta ver la tele.,Tom likes watching TV.
¿Y qué me dijeron?,And what did they tell me?
Reagenda tu vuelo si quieres.,Reschedule your flight if you want.
Tom cuidó de Mary.,Tom babysat Mary.
Me tengo que ir.,I have to leave now.
Le hemos visto.,We've seen him.
Es una vieja costumbre.,It's an old custom.
Todos los juguetes son de madera.,All of the toys are wooden.
Mary dice que los extraterrestres la abdujeron.,Mary says aliens had abducted her.
Debe de haberlo hecho ayer.,She must have done it yesterday.
No sé dónde esperar a Tom.,I don't know where to wait for Tom.
Ya no vivo en Boston.,I no longer live in Boston.
Me gusta el color negro.,I like the color black.
Quiero un poco de leche.,I want some milk.
¿Cumples diecisiete años el próximo mes?,Will you be seventeen next month?
¡Estos vendedores ambulantes son tan molestos!,These hawkers are very annoying!
Déjalos subir a bordo.,Let them come aboard.
Sé código Morse.,I know Morse code.
¿Puede llamarme un taxi?,Can you call a taxi for me?
"Por favor, no abra la ventana.",Please don't open the window.
Todo el mundo bebió medio litro de vino.,Everyone drank half a litre of wine.
Esa peli era un tostón.,That movie was bum numbing.
Muchos chicos persiguieron al conejo.,A lot of boys ran after the rabbit.
Ellos perdieron sus tickets.,They lost their tickets.
Tom es transgénero.,Tom is transgender.
Él puede estar allá.,He may be there.
Yo ni siquiera traje una chaqueta.,I didn't even bring a jacket.
Haz los deberes.,Do your homework.
Estoy tan perdido.,I'm so lost.
No creo que esto sea interesante.,I don't think this is interesting.
Tomás puede dormir en mi dormitorio.,Tom can sleep in my room.
Es fácil creerlo.,It's easy to believe this.
Tomo mucha fruta.,I eat a lot of fruit.
¿Querés saber la verdad?,Do you want to know the truth?
Habla francés con acento inglés.,He speaks French with an English accent.
