word,translation
L'enquête est toujours en cours.,The investigation is still ongoing.
Yanni a fini ses études universitaires.,Yanni finished college.
Tom n'était pas du tout surpris.,Tom wasn't at all surprised.
Veuillez ouvrir le colis.,Please open the package.
"Hey, nous n'avons pas terminé.","Hey, we aren't done yet."
Je fais des cauchemars.,I have nightmares.
Fais couler de l'eau chaude dans le bain.,Run hot water into the bath.
La science se base sur des observations rigoureuses.,Science is based on careful observation.
Parles-tu l'islandais ?,Do you speak Icelandic?
Tom n'est pas allé à l'université.,Tom didn't go to college.
La langue de Tchéquie est le tchèque.,The language of the Czech Republic is Czech.
La photo montre une biche avec ses faons.,The picture shows a doe with her fawns.
C'est mon prof.,He is my teacher.
C'est aussi ce que je pense.,I'm thinking the same thing.
Prenez-vous aussi la carte American Express ?,Do you also take American Express?
Je ne l'ai fait qu'une fois.,I did that only one time.
Est-ce que c'est vous ?,Is it you?
Ne dis pas de bêtises.,Don't spout nonsense.
J'ignore où tu te rends.,I don't know where you're going.
J'aimerais passer davantage de temps avec toi.,I'd like to spend more time with you.
"Vous êtes déçu, n'est-ce pas ?","You're disappointed, aren't you?"
J'enfilai une chemise blanche.,I wore a white shirt.
Quelques personnes applaudirent après son exposé.,A few people clapped after his lecture.
Le roi doit abdiquer.,The king must abdicate.
Tu m'as pris au dépourvu.,You caught me off-guard.
Il découpa l'annonce du journal.,He cut the advertisement out of the newspaper.
Paris sera toujours Paris.,Paris will always be Paris.
Tu vois un grand bâtiment là-bas.,You see a tall building over there.
Tom est devenu un héros national.,Tom became a national hero.
Envoyez-moi un message.,Send me a message.
Il s'est fâché.,He got angry.
Qu'est-ce que tu cuisines pour nous?,What are you cooking for us?
Vous avez les foies ?,Are you freaking out?
Je fus d'accord de l'aider dans son travail.,I agreed to help him in his work.
"Manifestement, il y a un problème.","Obviously, there's a problem."
Elle a tapé du poing sur la table.,She thumped the table with her fist.
Nous aimons votre voiture.,We like your car.
C'est un phénomène assez courant.,It's a rather common phenomenon.
Es-tu médecin ?,Are you a doctor?
Tom a dit qu'il voulait te parler.,Tom said he wants to talk to you.
Pouvons-nous ne pas parler de cela maintenant ?,Can we not talk about that now?
Tu veux dire George Bush ?,You mean George Bush?
Tu viens d'ouvrir une boîte de Pandore.,You've just opened a can of worms.
"C'est une amie, c'est tout.","She's a friend, that's all."
Ils trouvèrent un prétexte.,They found a pretext.
Nous avons écouté des chansons françaises.,We listened to some French songs.
Cette robe lui va très bien.,This dress looks really good on her.
Qu'est-ce que Tom lit ?,What does Tom read?
Tu as l'air ravie.,You look overjoyed.
Leur as-tu acheté quelque chose ?,Did you buy anything for them?
Je veux m'engager dans l'armée.,I want to join the army.
Je comprends ce qu'elles disent.,I understand what they're saying.
Essaie de tirer profit de chaque occasion.,Try to make the most of every opportunity.
Fouille quiconque entre dans cette pièce.,Search everyone who comes into this room.
Il me faut te quitter.,I must leave you.
Restez avec votre tante.,Stay with your aunt.
Nous avons parlé du plan avec lui.,We talked over the plan with him.
J'ai jeté mon filet dans la mer.,I cast my net into the sea.
As-tu déjà aimé quelqu'un ?,Have you ever loved anybody?
Nous ne nous sommes pas mariés à l'église.,We didn't get married in a church.
J'y pense tous les jours.,I think about it every day.
Il y a une banque devant la gare.,There's a bank in front of the station.
Damiano s'est joint à un groupe de résistance.,Damiano joined a resistance group.
Je ne suis pas autorisé à faire ça.,I'm not permitted to do that.
Je voulais louer un car.,I wanted to rent a bus.
Ouvrez la bouche !,Open your mouth!
Je vous ai trouvées.,I found you.
J'évite de m'y rendre tard le soir.,I avoid going there late at night.
Le policier a exigé leurs noms et adresses.,The policeman demanded their names and addresses.
Quelqu'un ici parle-t-il français ?,Does someone here speak French?
Espérons qu'ils n'y songent même pas !,Let's hope they don't even think about it.
J’aime les fins de semaine !,I love weekends!
Je suis parti à la hâte.,I left in a hurry.
On a joué au ballon.,We played ball.
On passe la nuit chez mon oncle.,We're spending the night at my uncle's house.
Discutons avant de nous battre.,Let's talk before fighting.
Il vous faut bouger.,You've got to move.
Il sortit manger.,He went out to eat.
Elle vit avec lui dans une petite maison.,She lives with him in a small house.
On est arrivé en même temps.,We got there at the same time.
Tom est-il encore intéressé ?,Is Tom still interested?
Je n'ai pas dormi la nuit dernière.,I didn't sleep last night.
Il fait profession d'avocat.,He is a lawyer by profession.
Il faut savoir marcher avant de courir.,You must walk before you can run.
Ziri s'est complètement évanoui.,Ziri blacked completely out.
Le concert dura à peu près trois heures.,The concert lasted about three hours.
J'ai vu un suricate.,I saw a meerkat.
L'économie n'est pas une science exacte.,Economics is not an exact science.
Tu n'as même pas essayé.,You haven't even tried.
Tu es plus qu'un ami.,You are more than a friend.
Vous n'êtes pas obligé de le faire.,You're not obligated to do that.
Ne sois pas si excité !,Don't get so excited!
"Vous plaisez-vous ici, à Berlin ?",Do you like it here in Berlin?
Les policiers coururent au domicile du suspect.,Police raced to the suspect's house.
T'as l'air de t'amuser.,It looks like you're having a great time.
Dois-je y aller tout de suite ?,Must I go there at once?
Tom dit qu'il était content d'avoir fait ça.,Tom said he was glad he did that.
Sa maison est proche de la mer.,Her house is near the sea.
J'ai un problème avec la grammaire française.,I have trouble with French grammar.
J'ignorais que vous vous en souciez.,I didn't know that you cared.
Je l'aime malgré ses défauts.,I love him despite his faults.
Il est originaire de Géorgie.,Georgia is his native state.
C’est compris d’une manière ou de l’autre.,It’s understood either way.
À quelle heure dois-je quitter l'hôtel ?,What time should I leave the hotel?
Je connais le nom de cet animal.,I know the name of this animal.
"Étiez-vous au cinéma, hier soir ?",Were you at the cinema last night?
Je pars cette après-midi.,I leave this afternoon.
Je comprends la situation.,I understand the situation.
Il n'y a pas de réponse évidente.,There are no obvious answers.
J'ai acheté un disque dur externe.,I bought an external hard drive.
T'es un garçon ?,Are you a boy?
Tu dois peaufiner ton anglais.,You have to polish your English.
C'est sûr que demain le temps sera beau.,The weather will definitely be good tomorrow.
Ils ne sont pas dupes.,They're no fools.
Je sais que cela n'arrivera plus.,I know that won't happen again.
Il a pris le mauvais bus.,He took the wrong bus.
"N'achetez pas ce tableau, c'est une imitation.",Don't buy this painting; it's a fake.
Les États-Unis avaient un traité avec la France.,The United States had a treaty with France.
Tom s'est préparé un sandwich.,Tom made himself a sandwich.
Voulez-vous vraiment faire ça aujourd'hui ?,Do you really want to do that today?
Yanni s'en fichera.,Yanni won't care.
Il est bûcheron.,He's a lumberjack.
Je préférerais le faire tout seul.,I'd rather do this by myself.
Tom n'est pas né riche.,Tom wasn't born rich.
Sami et Layla se disputaient tout le temps.,Sami and Layla argued constantly.
Je n'ai jamais pensé que ça arriverait.,I never thought that would happen.
Laissons simplement tomber le sujet ! D'accord ?,"Let's just drop the subject, OK?"
Tu n'en as pas la moindre idée.,You don't have a clue.
Cette maison est massive.,That house is big.
Le temps était déprimant hier.,The weather was miserable yesterday.
La foule s'agrandit de plus en plus.,The crowd is growing larger and larger.
Tom ne sait pas très bien cuisiner.,Tom doesn't know how to cook very well.
J'ai été choqué par les tristes nouvelles.,I was shocked at the sad news.
Elle est toujours fidèle à ses principes.,She's always faithful to her principles.
Tout est bon marché au Viêt Nam.,Everything is cheap in Vietnam.
Il lui a proposé de sortir avec lui.,He asked her out on a date.
Pourquoi penses-tu que tu te trouves ici ?,Why do you think you're here?
Une boîte se trouvait à l'intérieur de l'autre.,There was a box inside the box.
J'ai mangé un peu de tout.,I ate a little of everything.
Vous êtes excusé.,You are excused.
L'assemblée se tiendra dans la matinée de dimanche.,The assembly will be held Sunday morning.
Le ministre ne veut pas démissionner.,The minister doesn't want to resign.
As-tu eu des écoulements du mamelon ?,Have you had any nipple discharge?
Disposes-tu d’information à ce sujet ?,Do you have any information about that?
Les lys sont des plantes vivaces.,Lilies are perennial plants.
Il nous faut concocter un plan.,We must come up with a plan.
Je ne me sens pas très en confiance.,I feel a little insecure.
J'ai oublié de le faire hier.,I forgot to do that yesterday.
Peu de gens confessent leurs fautes.,Few people confess their faults.
Que voulez-vous apprendre ?,What do you want to learn?
Je ne trouve pas les toilettes.,I can't find the bathroom.
Cela fonctionne dans les deux sens.,This works both ways.
"Le patient souffre, il est à l'agonie.","The patient is suffering, agonizing."
Je ne suis pas timide.,I'm not shy.
"Appelez-moi Mme Suzuki, s'il vous plaît.",Please get Miss Suzuki on the phone.
Marie se fâche aisément.,Mary loses her temper easily.
Pourquoi ne réponds-tu pas à mon message ?,Why don't you answer my message?
Il devra se rendre à la gare.,He will have to go to the station.
Vous devez rentrer chez vous.,You have to go home.
Sommes-nous de mauvais parents ?,Are we bad parents?
Comment aurais-je pu les sauver ?,How could I have saved them?
C'est ton devoir de voter.,It's your duty to vote.
Attachez votre lacet.,Tie your shoe.
Écoutez s'il vous plaît quand je parle !,Please listen when I'm speaking!
Personne ne tricha.,No one cheated.
Ce n'est pas une bonne chose.,That's not a good thing.
La situation est difficile.,The situation is difficult.
Je repasse mes mouchoirs.,I‘m ironing my handkerchiefs.
Il a dit ceci.,He said that.
Je fais souvent de mauvais rêves.,I often have bad dreams.
Merci pour ce délicieux repas !,Thank you for this delicious meal!
Je ne suis pas au travail aujourd'hui.,I'm not at work today.
"Le rap, c'est de la merde.",Rap is crap.
C'est une étudiante qui étudie sérieusement.,She is a student who studies very hard.
Vous avez allumé des bougies dans votre chambre.,You lit some candles in your room.
Je pars pour Londres demain matin.,I leave for London tomorrow morning.
Où est la caisse ?,Where's the checkout counter?
J'étudie le français de temps en temps.,I study French occasionally.
La jauge d'essence est pétée.,The fuel gauge is broken.
Elles se sont détendues sur la plage.,They relaxed on the beach.
À qui appartient ce chien ?,Who does this dog belong to?
J'ai eu tort.,I was wrong.
De quoi te rappelles-tu ?,How much do you remember?
Ne laisse pas Tom fermer la porte.,Don't let Tom close the door.
Ils le contraignirent à dire la vérité.,They forced him to tell the truth.
Nous n'en avons pas discuté.,We didn't discuss it.
Tu es libérée sous probation.,You're on probation.
Ma mère est décédée depuis dix ans.,My mother has been dead these ten years.
Tous les détenus sont présents.,All the inmates are present and accounted for.
Nous avons dansé ensemble.,We danced together.
Qu'est-ce qu'il y a dans ta main ?,What's in your hand?
"Nous avons été malchanceuses, c'est tout.","We were unlucky, that's all."
Je ne suis pas un binoclard !,I'm not a nerd!
J'ai une super surprise pour vous.,I've got a terrific surprise for you.
Ses cheveux lui arrivent aux épaules.,Her hair comes to her shoulders.
Mon ami mange du poisson.,My friend is eating fish.
Savez-vous ce que c'est ?,Do you know what this is?
Tu es trop tendue.,You're too tense.
Ils ont tous peur de toi.,They're all scared of you.
J'étais seule dans la salle de classe.,I was alone in the classroom.
